id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,month,season_relevance,name_length,image_path
54697,4,Apparel,Topwear,63,1,3,2012,Ethnic,Shree Women Black and White Printed Kurta,6.0,relevant,41,54697.jpg
26835,2,Apparel,Bottomwear,132,4,3,2012,Casual,Highlander Men Brown Trousers,6.0,relevant,29,26835.jpg
55420,4,Personal Care,Lips,72,31,2,2017,Casual,Revlon MoistureStay Stawberry Lipcolor 52,3.0,relevant,41,55420.jpg
24942,1,Apparel,Topwear,127,1,3,2012,Casual,United Colors of Benetton Kids Girls Black Top,6.0,relevant,46,24942.jpg
26966,4,Apparel,Topwear,104,32,3,2012,Casual,Jealous 21 Women Check Purple Shirt,6.0,relevant,35,26966.jpg
16956,2,Accessories,Eyewear,116,4,0,2016,Casual,Image Men Classic Eyewear Brown Sunglasses,,irrelevant,42,16956.jpg
17425,2,Accessories,Watches,140,44,0,2016,Casual,Casio Enticer Men White Dial Multi-Dial Analogue Watch MTP-1192E-7ADF(A166),,irrelevant,75,17425.jpg
19511,2,Accessories,Belts,7,4,0,2011,Casual,Wrangler Canvas Men Brown Belts,,irrelevant,31,19511.jpg
27418,4,Apparel,Bottomwear,17,33,4,2015,Casual,Jockey Women Red Relaxed Capris,12.0,relevant,31,27418.jpg
59297,2,Apparel,Topwear,104,44,1,2012,Casual,U.S. Polo Assn. Men White & Navy Blue Shirt,9.0,relevant,43,59297.jpg
53748,4,Apparel,Bottomwear,128,13,1,2012,Casual,ADIDAS Women Grey Track Pants,9.0,relevant,29,53748.jpg
2154,2,Apparel,Topwear,134,44,2,2011,Casual,Basics Men Red & Grey Polo T-shirt,3.0,relevant,34,2154.jpg
4002,2,Footwear,Flip Flops,39,45,3,2011,Casual,Spalding Men's Yellow And Black With Graphic Flip Flop,6.0,relevant,54,4002.jpg
43464,4,Apparel,Loungewear and Nightwear,87,2,3,2017,Casual,SDL by Sweet Dreams Women Blue Night suits,6.0,relevant,42,43464.jpg
17699,2,Footwear,Shoes,19,4,1,2011,Casual,Vans Men E-Street Brown Casual Shoes,9.0,relevant,36,17699.jpg
8804,2,Apparel,Topwear,104,33,1,2011,Casual,Scullers Men Scul White Gingham Red Shirt,9.0,relevant,41,8804.jpg
3390,4,Accessories,Bags,48,4,0,2015,Formal,Murcia Women Brown With Stitch Bag,,irrelevant,34,3390.jpg
42982,2,Apparel,Innerwear,12,1,3,2016,Casual,FCUK Black Boxers,6.0,relevant,17,42982.jpg
59435,2,Footwear,Shoes,41,1,3,2012,Formal,Arrow Men Black Formal Shoes,6.0,relevant,28,59435.jpg
6941,2,Apparel,Topwear,134,2,3,2011,Casual,Tantra Men's Decade Ago Blue T-shirt,6.0,relevant,36,6941.jpg
17835,4,Footwear,Flip Flops,39,32,1,2011,Casual,Nike Women Solarsoft Thong Purple Slipper,9.0,relevant,41,17835.jpg
13035,4,Footwear,Shoes,51,1,4,2012,Casual,Inc 5 Women Casual Black Heels,12.0,relevant,30,13035.jpg
3961,4,Apparel,Topwear,134,1,3,2011,Casual,Jealous 21 Women Black Shimmery Halter Neck Top,6.0,relevant,47,3961.jpg
10846,2,Apparel,Topwear,134,2,1,2011,Casual,Wrangler Men Falcon Print Blue T-Shirts,9.0,relevant,39,10846.jpg
29103,3,Accessories,Bags,2,25,0,2012,Casual,Puma Unisex Big Cat Navy Blue Backpack,,irrelevant,38,29103.jpg
5919,4,Footwear,Shoes,19,44,3,2011,Casual,ADIDAS Women's Daily White Shoe,6.0,relevant,31,5919.jpg
29938,2,Accessories,Watches,140,1,0,2016,Casual,Police Men Black Dial Chronograph Watch PL12900JS-02,,irrelevant,52,29938.jpg
41705,4,Footwear,Shoes,51,2,4,2012,Casual,Catwalk Women Blue Wedges,12.0,relevant,25,41705.jpg
52936,4,Apparel,Saree,101,2,3,2012,Ethnic,FNF Multi Coloured Printed Sari,6.0,relevant,31,52936.jpg
51592,4,Apparel,Bottomwear,57,1,3,2012,Casual,Wrangler Women Black Jeggings,6.0,relevant,29,51592.jpg
56916,4,Footwear,Shoes,51,0,4,2012,Casual,HM Women Beige Sandals,12.0,relevant,22,56916.jpg
4016,2,Footwear,Shoes,19,19,3,2011,Casual,ADIDAS Men's Kestrel Bargundy White Shoe,6.0,relevant,40,4016.jpg
55904,4,Personal Care,Nails,84,31,2,2017,Casual,Colorbar Rust Lust Nail Lacquer 14,3.0,relevant,34,55904.jpg
7496,4,Apparel,Topwear,134,2,3,2011,Sports,Nike Women's Challen Light Blue T-shirt,6.0,relevant,39,7496.jpg
28698,4,Apparel,Topwear,63,4,3,2012,Ethnic,W Women Printed Brown Kurta,6.0,relevant,27,28698.jpg
19250,4,Accessories,Watches,140,44,0,2016,Casual,Guess Women Chronograph White Dial Watch I16540L1,,irrelevant,49,19250.jpg
25353,2,Apparel,Innerwear,15,2,3,2016,Casual,Levis Men Pack of 2 Briefs,6.0,relevant,26,25353.jpg
36226,4,Footwear,Shoes,112,13,3,2012,Sports,Nike Women Air Max Grey & Purple Sports Shoes,6.0,relevant,45,36226.jpg
32656,2,Apparel,Topwear,134,2,3,2012,Sports,Nike Men Value Running Blue T-shirt,6.0,relevant,35,32656.jpg
48239,0,Apparel,Topwear,134,25,3,2012,Casual,Avengers Boys Navy Blue Printed T-shirt,6.0,relevant,39,48239.jpg
3724,4,Apparel,Topwear,134,12,3,2011,Casual,Lee Women's Green T-shirt,6.0,relevant,25,3724.jpg
30896,4,Apparel,Bottomwear,98,0,3,2012,Ethnic,Fabindia Women Beige Salwar,6.0,relevant,27,30896.jpg
38600,2,Apparel,Topwear,134,45,3,2012,Casual,Nike Men Yellow Cave T-shirt,6.0,relevant,28,38600.jpg
43174,2,Accessories,Watches,140,13,0,2016,Casual,Fastrack Men Grey Dial Watch,,irrelevant,28,43174.jpg
53840,4,Apparel,Topwear,63,32,3,2012,Ethnic,Vishudh Women Purple Kurta,6.0,relevant,26,53840.jpg
38336,1,Apparel,Topwear,127,31,3,2012,Casual,Mr. Men Little Miss Girls Pink Top,6.0,relevant,34,38336.jpg
47556,4,Footwear,Shoes,51,3,4,2012,Casual,Portia Women Bronze & Golden Flats,12.0,relevant,34,47556.jpg
39298,2,Footwear,Sandal,100,4,4,2018,Casual,Red Chief Men Brown Sandals,12.0,relevant,27,39298.jpg
26678,2,Footwear,Flip Flops,39,1,3,2012,Casual,Puma Men Maze Black Flip Flops,6.0,relevant,30,26678.jpg
58990,2,Personal Care,Fragrance,27,44,2,2017,Casual,Cavallini Men Deo,3.0,relevant,17,58990.jpg
7771,3,Footwear,Sandal,100,1,3,2012,Casual,Converse Unisex As Chucks Black Floater,6.0,relevant,39,7771.jpg
6784,2,Apparel,Topwear,104,2,3,2011,Casual,Timberland Men Pelham Plaid Blue Shirt,6.0,relevant,38,6784.jpg
42730,4,Footwear,Shoes,38,11,4,2012,Casual,Rocia Women Golden Sandals,12.0,relevant,26,42730.jpg
5697,2,Footwear,Shoes,19,1,4,2015,Casual,Skechers Men Black Casual Shoes,12.0,relevant,31,5697.jpg
6003,2,Apparel,Topwear,104,2,3,2011,Casual,Highlander Men Blue White Plaid Checked Shirt,6.0,relevant,45,6003.jpg
30676,2,Accessories,Eyewear,116,1,0,2016,Casual,Park Avenue Men Black Sunglasses,,irrelevant,32,30676.jpg
25470,2,Footwear,Shoes,112,1,3,2012,Sports,Nike Men T-Lite Black Sports Shoes,6.0,relevant,34,25470.jpg
27444,4,Apparel,Topwear,134,1,1,2015,Casual,Jockey Women Black T-shirt,9.0,relevant,26,27444.jpg
25038,2,Apparel,Topwear,134,12,1,2011,Sports,Nike Men Premierl Green T-shirt,9.0,relevant,31,25038.jpg
10874,2,Apparel,Topwear,134,25,1,2011,Casual,Wrangler Men Wrangler Station Navy Blue T-Shirts,9.0,relevant,48,10874.jpg
21996,4,Accessories,Bags,48,45,0,2015,Casual,Murcia Women Casual Yellow Handbag,,irrelevant,34,21996.jpg
48765,4,Accessories,Jewellery,58,44,0,2012,Casual,Miki Pearl Women Ivory Jewellery Set,,irrelevant,36,48765.jpg
16004,2,Apparel,Topwear,119,13,1,2011,Casual,Turtle Stripes Men Grey Sweaters,9.0,relevant,32,16004.jpg
26652,3,Footwear,Shoes,19,2,3,2012,Casual,Puma Unisex Benecio Leather Blue Shoes,6.0,relevant,38,26652.jpg
59914,4,Apparel,Topwear,63,1,3,2012,Ethnic,Diva Women Black & White Printed Kurta,6.0,relevant,38,59914.jpg
25936,4,Accessories,Scarves,102,32,3,2012,Casual,Femella Women Purple Scarf,6.0,relevant,26,25936.jpg
25181,4,Accessories,Bags,48,4,0,2015,Casual,Lino Perros Women Leatherite Brown Handbag,,irrelevant,42,25181.jpg
46705,4,Personal Care,Fragrance,91,44,0,2017,Casual,Rasasi Women Bubbly Gal Perfume,,irrelevant,31,46705.jpg
56389,4,Personal Care,Fragrance,91,33,0,2017,Casual,Estee Lauder Women Pleasures Bloom 100 ml Perfume,,irrelevant,49,56389.jpg
58237,4,Accessories,Wallets,139,25,0,2012,Casual,Baggit Women Navy Blue Wallet,,irrelevant,29,58237.jpg
5887,2,Apparel,Topwear,134,2,3,2011,Casual,Puma Men's Slogan Blue T-shirt,6.0,relevant,30,5887.jpg
42416,4,Apparel,Topwear,63,31,3,2012,Ethnic,W Women Pink Kurta,6.0,relevant,18,42416.jpg
49671,2,Accessories,Eyewear,116,25,0,2016,Casual,United Colors of Benetton Men Sunglass,,irrelevant,38,49671.jpg
37969,4,Footwear,Shoes,51,41,1,2012,Casual,Clarks Women Taupe Heels,9.0,relevant,24,37969.jpg
6717,2,Apparel,Topwear,134,2,3,2011,Casual,Locomotive Men's Ribbed Neck Blue T-shirt,6.0,relevant,41,6717.jpg
58903,2,Accessories,Ties,123,2,0,2017,Casual,Hakashi Men Blue Silk Tie,,irrelevant,25,58903.jpg
3434,2,Apparel,Topwear,134,1,3,2011,Casual,Myntra Mens So You Love Me T-shirt,6.0,relevant,34,3434.jpg
53433,2,Apparel,Topwear,134,1,3,2012,Sports,ADIDAS Men Black Jersey,6.0,relevant,23,53433.jpg
40602,4,Apparel,Topwear,63,12,3,2012,Ethnic,Span Women Green Kurta,6.0,relevant,22,40602.jpg
45566,2,Personal Care,Fragrance,27,1,2,2017,Casual,Playboy Men Miami Deo 50 ml Free,3.0,relevant,32,45566.jpg
28402,4,Accessories,Eyewear,116,4,0,2016,Casual,Idee Women Brown Sunglasses,,irrelevant,27,28402.jpg
11624,4,Apparel,Topwear,63,13,3,2011,Ethnic,W Women Printed Grey Kurtas,6.0,relevant,27,11624.jpg
13310,4,Apparel,Dress,28,44,1,2011,Casual,Gini and Jony Kids Girls Solid White Dresses,9.0,relevant,44,13310.jpg
17738,2,Footwear,Shoes,112,1,1,2011,Sports,Puma Men Voltaic WP Black Sports Shoe,9.0,relevant,37,17738.jpg
13945,2,Apparel,Topwear,134,33,3,2011,Casual,United Colors of Benetton Men Printed Red Tshirts,6.0,relevant,49,13945.jpg
37916,4,Apparel,Topwear,127,44,3,2012,Casual,Mineral Women White Top,6.0,relevant,23,37916.jpg
22070,4,Apparel,Topwear,63,2,1,2011,Ethnic,Vishudh Women Floral Printed Blue Kurta,9.0,relevant,39,22070.jpg
11544,4,Apparel,Topwear,63,12,3,2011,Ethnic,W Women Printed Green Kurtas,6.0,relevant,28,11544.jpg
18937,2,Apparel,Topwear,134,32,1,2011,Casual,Levi's Men Graphic Print Purple Tshirt,9.0,relevant,38,18937.jpg
11641,4,Accessories,Watches,140,1,0,2016,Casual,Puma Women Inspirartion Black Watch,,irrelevant,35,11641.jpg
27107,4,Apparel,Topwear,63,1,3,2012,Ethnic,Aneri Women Khajana Black Kurta,6.0,relevant,31,27107.jpg
9947,2,Apparel,Topwear,55,2,1,2011,Sports,ADIDAS Men Torment Blue Jackets,9.0,relevant,31,9947.jpg
46589,4,Footwear,Shoes,51,11,2,2013,Casual,Catwalk Women Golden Flats,3.0,relevant,26,46589.jpg
11493,4,Footwear,Shoes,51,31,4,2015,Casual,Catwalk Women Lifestyle Pink Wedges,12.0,relevant,35,11493.jpg
15246,2,Footwear,Shoes,19,44,1,2011,Casual,ADIDAS Originals Men Gazelle 2 White Casual Shoes,9.0,relevant,49,15246.jpg
19401,2,Apparel,Topwear,134,1,3,2011,Sports,ADIDAS Men Solid Black Jersey,6.0,relevant,29,19401.jpg
47306,4,Accessories,Bags,48,32,0,2012,Casual,Baggit Women Purple Handbag,,irrelevant,27,47306.jpg
49807,2,Accessories,Headwear,18,33,3,2012,Casual,Flying Machine Men Red Cap,6.0,relevant,26,49807.jpg
34231,2,Apparel,Topwear,134,16,3,2013,Casual,Proline Men Lavender T-shirt,6.0,relevant,28,34231.jpg
15335,2,Apparel,Bottomwear,107,25,3,2012,Sports,Nike Men Solid Navy Blue Shorts,6.0,relevant,31,15335.jpg
36497,4,Apparel,Topwear,63,44,3,2012,Ethnic,Folklore Women White Kurta,6.0,relevant,26,36497.jpg
33536,4,Footwear,Shoes,51,4,3,2016,Casual,Cobblerz Women Brown & Beige Pumps,6.0,relevant,34,33536.jpg
36438,2,Footwear,Shoes,112,1,2,2013,Sports,Spinn Men Cubic Black Sports Shoes,3.0,relevant,34,36438.jpg
46546,2,Accessories,Watches,140,1,0,2016,Casual,Timex Men Black Dial Watch T2N522,,irrelevant,33,46546.jpg
52588,4,Accessories,Bags,22,13,0,2012,Casual,Mod'acc Women Black & Grey Clutch,,irrelevant,33,52588.jpg
30901,4,Apparel,Bottomwear,98,33,3,2012,Ethnic,Fabindia Women Red Mangalgiri Salwar,6.0,relevant,36,30901.jpg
11908,2,Footwear,Sandal,100,4,3,2012,Formal,Franco Leone Men Casual Brown Sandals,6.0,relevant,37,11908.jpg
53651,4,Accessories,Bags,48,2,0,2012,Casual,Kiara Women Blue Handbag,,irrelevant,24,53651.jpg
36035,3,Accessories,Bags,48,28,0,2012,Casual,OTLS Unisex Olive Green Bag,,irrelevant,27,36035.jpg
16853,2,Accessories,Eyewear,116,12,0,2016,Casual,Idee Men Funky Eyewear Green Sunglasses,,irrelevant,39,16853.jpg
2557,4,Apparel,Topwear,134,1,3,2011,Casual,Domyos Women's Actizen Black T-shirt,6.0,relevant,36,2557.jpg
11810,4,Apparel,Topwear,63,12,1,2011,Ethnic,Vishudh Women Pigment Print Green Kurtas,9.0,relevant,40,11810.jpg
20758,4,Footwear,Shoes,38,1,1,2011,Casual,Carlton London Women Casual Black Sandals,9.0,relevant,41,20758.jpg
6557,3,Accessories,Bags,2,2,0,2011,Casual,Nike Unisex All Access HA Blue Blackpack,,irrelevant,40,6557.jpg
28518,2,Apparel,Topwear,134,25,3,2012,Sports,Nike Men Training Navy Blue T-shirt,6.0,relevant,35,28518.jpg
36420,2,Footwear,Sandal,100,13,3,2012,Casual,Spinn Men Aura Grey Sandals,6.0,relevant,27,36420.jpg
12472,2,Footwear,Shoes,41,1,1,2012,Formal,Clarks Men Leather Black Formal Shoes,9.0,relevant,37,12472.jpg
47040,4,Apparel,Topwear,63,9,1,2012,Ethnic,Shree Women Cream & Turquoise Blue Kurta,9.0,relevant,40,47040.jpg
9916,4,Accessories,Bags,29,44,0,2011,Casual,Puma Women Core Lite Grip White Duffle Bag,,irrelevant,42,9916.jpg
19116,3,Footwear,Flip Flops,39,1,1,2011,Casual,Lotto Unisex Arch Black Slippers,9.0,relevant,32,19116.jpg
33781,2,Accessories,Socks,110,1,0,2011,Casual,Puma Men Formstripe Quarter Black Socks,,irrelevant,39,33781.jpg
23604,4,Personal Care,Fragrance,91,2,0,2017,Casual,Nike Fragrances Women Original Perfume 75 ml,,irrelevant,44,23604.jpg
19039,4,Footwear,Shoes,51,4,4,2015,Casual,Catwalk Women Brown Heels,12.0,relevant,25,19039.jpg
47637,4,Footwear,Shoes,51,45,2,2013,Casual,Carlton London Women Yellow Peep Toes,3.0,relevant,37,47637.jpg
34163,1,Apparel,Topwear,127,44,3,2012,Casual,Gini and Jony Girls White Top,6.0,relevant,29,34163.jpg
34579,4,Apparel,Topwear,127,29,3,2012,Casual,Tonga Women Orange Printed Top,6.0,relevant,30,34579.jpg
25967,4,Apparel,Topwear,127,30,3,2012,Casual,Femella Women Peach Top,6.0,relevant,23,25967.jpg
22733,2,Footwear,Shoes,19,13,1,2011,Casual,Nike Men Dunk High Grey Casual Shoes,9.0,relevant,36,22733.jpg
51363,4,Apparel,Bottomwear,56,2,3,2012,Casual,Spykar  Women Jeans,6.0,relevant,19,51363.jpg
50485,2,Apparel,Innerwear,15,14,3,2016,Casual,Chromozome Men Grey Melange Briefs,6.0,relevant,34,50485.jpg
33174,4,Apparel,Topwear,127,12,3,2012,Casual,Sepia Women Printed Green Top,6.0,relevant,29,33174.jpg
12059,4,Apparel,Topwear,63,4,1,2011,Ethnic,W Women Printed Brown Kurtas,9.0,relevant,28,12059.jpg
37310,2,Accessories,Watches,140,1,0,2016,Casual,CASIO Edifice Men Brown Dial Chronograph Watch ED389,,irrelevant,52,37310.jpg
12092,4,Apparel,Topwear,63,2,1,2011,Ethnic,W Women Printed Blue Kurtas,9.0,relevant,27,12092.jpg
8817,2,Apparel,Topwear,104,44,1,2011,Casual,Spykar Men Ranger Solid White Shirts,9.0,relevant,36,8817.jpg
6238,2,Apparel,Topwear,134,13,3,2011,Casual,UCB Men's United Colors Flock Grey T-shirt,6.0,relevant,42,6238.jpg
23729,2,Accessories,Eyewear,116,1,0,2016,Casual,Ray-Ban Men High Street Sunglasses,,irrelevant,34,23729.jpg
10496,4,Apparel,Topwear,134,44,1,2011,Casual,Flying Machine Women RN White Tshirts,9.0,relevant,37,10496.jpg
48510,4,Apparel,Topwear,127,0,3,2012,Casual,French Connection Women Beige & Blue Striped Top,6.0,relevant,48,48510.jpg
9305,2,Apparel,Topwear,134,45,1,2011,Casual,Indian Terrain Men Montez Yellow T-shirt,9.0,relevant,40,9305.jpg
44422,2,Footwear,Shoes,19,4,4,2018,Casual,Red Tape Men Brown Leather Shoes,12.0,relevant,32,44422.jpg
32860,3,Accessories,Bags,2,2,0,2012,Casual,Wildcraft Unisex Blue & Grey Backpack,,irrelevant,37,32860.jpg
34909,4,Apparel,Topwear,30,4,3,2012,Ethnic,Fabindia Printed Brown Cotton Silk Dupatta,6.0,relevant,42,34909.jpg
46831,0,Apparel,Topwear,104,31,3,2012,Casual,Gini and Jony Boys Pink Shirt,6.0,relevant,29,46831.jpg
33910,2,Accessories,Watches,140,37,0,2016,Casual,Citizen Men White Dial Watch,,irrelevant,28,33910.jpg
17936,2,Apparel,Topwear,134,1,1,2011,Casual,Puma Men Ferrari Logo Tee II Black Tshirt,9.0,relevant,41,17936.jpg
13002,4,Footwear,Shoes,51,33,4,2012,Casual,Inc 5 Women Casual Red Flats,12.0,relevant,28,13002.jpg
17790,2,Accessories,Socks,110,9,0,2016,Casual,Reid & Taylor Men Solid Cream Socks,,irrelevant,35,17790.jpg
56326,4,Accessories,Watches,140,39,0,2016,Casual,Fastrack Women Steel Dial Watch,,irrelevant,31,56326.jpg
59874,4,Apparel,Topwear,104,12,1,2012,Casual,Femella Women Green Check Shirt,9.0,relevant,31,59874.jpg
5543,2,Apparel,Topwear,134,44,3,2011,Sports,Nike Men's Trainning White T-shirt,6.0,relevant,34,5543.jpg
10442,2,Apparel,Topwear,134,2,1,2011,Casual,Flying Machine Men HS True Blue Tshirts,9.0,relevant,39,10442.jpg
50963,4,Apparel,Bottomwear,56,2,3,2013,Casual,Lee Womens Blue Jeggings,6.0,relevant,24,50963.jpg
48375,2,Apparel,Topwear,104,1,3,2012,Casual,French Connection Men Black & Grey Shirt,6.0,relevant,40,48375.jpg
46931,2,Personal Care,Fragrance,91,37,0,2017,Casual,York Men Jughead Perfume,,irrelevant,24,46931.jpg
16368,2,Apparel,Bottomwear,132,6,1,2011,Formal,Peter England Men Stripes Charcoal Trouser,9.0,relevant,42,16368.jpg
3610,3,Footwear,Shoes,19,12,3,2011,Casual,Converse Unisex Chuck Taylor Check HI Green Canvas Shoe,6.0,relevant,55,3610.jpg
48355,4,Accessories,Bags,22,18,0,2012,Casual,Pitaraa Women Magenta Clutch,,irrelevant,28,48355.jpg
10817,2,Apparel,Topwear,104,12,1,2011,Casual,Wrangler Men Urban Raiser Green Shirts,9.0,relevant,38,10817.jpg
48784,4,Accessories,Jewellery,90,37,0,2013,Casual,Lucera Women Silver Pendant,,irrelevant,27,48784.jpg
38302,2,Accessories,Wallets,139,4,0,2012,Casual,Reid & Taylor Men Brown Wallet,,irrelevant,30,38302.jpg
55992,4,Personal Care,Lips,72,4,2,2017,Casual,Colorbar Velvet Matte Verve Lipstick 15 BR,3.0,relevant,42,55992.jpg
28952,4,Apparel,Topwear,64,44,3,2012,Ethnic,BIBA OUTLET Women White Kurta,6.0,relevant,29,28952.jpg
17461,2,Accessories,Watches,140,1,0,2016,Casual,CASIO G-Shock Men Black Analogue & Digital Watch G185,,irrelevant,53,17461.jpg
55190,4,Personal Care,Nails,84,12,2,2017,Casual,Lakme Absolute Fast & Fabulous Storm Green Nail Polish 07,3.0,relevant,57,55190.jpg
9209,4,Footwear,Shoes,19,44,1,2011,Casual,Puma Women Jet Cat White Casual Shoes,9.0,relevant,37,9209.jpg
24215,2,Apparel,Topwear,134,45,3,2012,Sports,Nike Men Yellow Jersey,6.0,relevant,22,24215.jpg
19435,2,Accessories,Headwear,18,2,3,2012,Casual,Quiksilver Men Stripes Blue Caps,6.0,relevant,32,19435.jpg
26905,4,Apparel,Topwear,127,27,3,2012,Casual,Jealous 21 Women Off White Top,6.0,relevant,30,26905.jpg
16775,3,Accessories,Watches,140,4,0,2016,Casual,ADIDAS Originals Unisex Brown Dial Watch ADH2559,,irrelevant,48,16775.jpg
12634,2,Apparel,Topwear,134,19,1,2011,Casual,Probase Men Printed Maroon Tshirts,9.0,relevant,34,12634.jpg
2300,4,Apparel,Topwear,134,31,1,2010,Sports,Nike Women Pink Polo T-shirt,9.0,relevant,28,2300.jpg
12006,2,Apparel,Topwear,104,12,1,2011,Formal,Mark Taylor Men Green Striped Shirt,9.0,relevant,35,12006.jpg
25156,4,Accessories,Bags,48,1,0,2015,Casual,Lino Perros Women Leatherette Black Handbag,,irrelevant,43,25156.jpg
38943,0,Apparel,Topwear,104,44,3,2012,Casual,Gini and Jony Boys Check White Shirt,6.0,relevant,36,38943.jpg
34580,4,Apparel,Topwear,127,1,3,2012,Casual,Tonga Women Black Top,6.0,relevant,21,34580.jpg
28345,2,Accessories,Eyewear,116,1,0,2016,Casual,Idee Men Black Sunglasses,,irrelevant,25,28345.jpg
57801,4,Personal Care,Skin Care,37,9,2,2017,Casual,Lotus Herbals Cleanser,3.0,relevant,22,57801.jpg
59567,2,Accessories,Cufflinks,25,39,0,2012,Casual,Revv Men Black and Steel Cufflinks,,irrelevant,34,59567.jpg
13052,2,Accessories,Watches,140,1,0,2016,Casual,Fastrack Men Black Dial Watch 1478SM01,,irrelevant,38,13052.jpg
26042,2,Apparel,Topwear,104,44,3,2012,Formal,John Miller Men White Shirt,6.0,relevant,27,26042.jpg
39489,3,Accessories,Bags,2,25,0,2015,Casual,Wildcraft Unisex Navy & Black Backpack,,irrelevant,38,39489.jpg
18755,4,Apparel,Dress,28,2,1,2011,Casual,Arrow Woman Kaya Blue Dress,9.0,relevant,27,18755.jpg
28079,2,Apparel,Innerwear,15,1,3,2016,Casual,Jockey MODERN CLASSIC Men Black Y Front Briefs 2007,6.0,relevant,51,28079.jpg
43472,4,Apparel,Loungewear and Nightwear,87,31,3,2017,Casual,SDL by Sweet Dreams Women Pink Night suits,6.0,relevant,42,43472.jpg
45202,2,Accessories,Watches,140,1,0,2016,Casual,Casio Enticer Men Black Marine Sports Watch MTD-1069D-1AVDF(A657),,irrelevant,65,45202.jpg
26460,4,Footwear,Shoes,19,1,3,2012,Casual,Puma Women Trinity Black Casual Shoes,6.0,relevant,37,26460.jpg
5849,2,Apparel,Topwear,134,44,3,2011,Sports,Puma Men's Summer Graphic White Black T-shirt,6.0,relevant,45,5849.jpg
35138,4,Accessories,Jewellery,14,1,0,2012,Casual,Allen Solly Woman Black Bangle,,irrelevant,30,35138.jpg
25764,2,Apparel,Topwear,118,1,3,2012,Formal,Lino Perros Men Black Suspenders,6.0,relevant,32,25764.jpg
27623,2,Apparel,Bottomwear,107,0,3,2012,Casual,Scullers Men Beige Shorts,6.0,relevant,25,27623.jpg
51590,4,Apparel,Bottomwear,57,25,3,2012,Casual,Wrangler Women Navy Blue Jeggings,6.0,relevant,33,51590.jpg
42390,4,Apparel,Topwear,134,13,3,2012,Casual,Flying Machine Women Grey T-shirt,6.0,relevant,33,42390.jpg
33016,4,Apparel,Topwear,63,1,3,2012,Ethnic,Mother Earth Women Striped Black & Maroon Kurta,6.0,relevant,47,33016.jpg
34814,4,Footwear,Flip Flops,39,44,3,2012,Casual,ADIDAS Women Carozoon White Flip Flops,6.0,relevant,38,34814.jpg
8882,2,Apparel,Bottomwear,132,25,3,2011,Formal,Scullers Men Scul Navy Blue Trousers,6.0,relevant,36,8882.jpg
23577,2,Personal Care,Fragrance,91,29,0,2017,Casual,Boss In Motion Men Perfume,,irrelevant,26,23577.jpg
40129,0,Apparel,Topwear,104,25,3,2012,Casual,Gini and Jony BoysCore Navy Blue Shirt,6.0,relevant,38,40129.jpg
35046,4,Apparel,Topwear,63,19,3,2012,Ethnic,Fabindia Women Silk Maroon Kurta,6.0,relevant,32,35046.jpg
57750,4,Personal Care,Makeup,42,38,2,2017,Casual,Lotus Herbals Natural Blend Comfort Liquid Sand Foundation 310,3.0,relevant,62,57750.jpg
37741,2,Apparel,Topwear,104,2,3,2012,Casual,John Players Men Stripes Blue Shirt,6.0,relevant,35,37741.jpg
40165,2,Accessories,Eyewear,116,13,0,2016,Casual,Fastrack Men Black UV Protected Sporty Sunglasses,,irrelevant,49,40165.jpg
16747,4,Accessories,Bags,22,2,0,2015,Casual,Spice Art Women Small Beads Blue Clutch,,irrelevant,39,16747.jpg
33326,2,Apparel,Topwear,104,13,3,2012,Formal,Arrow New York Men Grey Striped Slim Fit Shirt,6.0,relevant,46,33326.jpg
9567,2,Apparel,Topwear,104,2,1,2011,Formal,John Miller Men Blue Shirt,9.0,relevant,26,9567.jpg
